_id,Timestamp,Redemption Count,Sales Count
5756,2024-07-15T01:15:00,0,20
5757,2024-07-15T00:15:00,0,15
5758,2024-07-15T00:00:00,0,7
5759,2024-07-14T23:45:00,0,19
5760,2024-07-14T23:30:00,13,17
5761,2024-07-14T23:15:00,1,3
5762,2024-07-14T23:00:00,8,14
5763,2024-07-14T22:45:00,4,11
5764,2024-07-14T22:30:00,6,9
5765,2024-07-14T22:15:00,28,13
5766,2024-07-14T22:00:00,11,27
5767,2024-07-14T21:45:00,5,4
5768,2024-07-14T21:30:00,15,20
5769,2024-07-14T21:15:00,21,41
5770,2024-07-14T21:00:00,13,17
5771,2024-07-14T20:45:00,34,47
5772,2024-07-14T20:30:00,57,71
5773,2024-07-14T20:15:00,30,74
5774,2024-07-14T20:00:00,76,53
5775,2024-07-14T19:45:00,71,70
5776,2024-07-14T19:30:00,119,92
5777,2024-07-14T19:15:00,74,209
5778,2024-07-14T19:00:00,46,45
5779,2024-07-14T18:45:00,87,91
5780,2024-07-14T18:30:00,83,86
5781,2024-07-14T18:15:00,94,110
5782,2024-07-14T18:00:00,102,85
5783,2024-07-14T17:45:00,90,105
5784,2024-07-14T17:30:00,136,120
5785,2024-07-14T17:15:00,167,144
5786,2024-07-14T17:00:00,162,137
5787,2024-07-14T16:45:00,167,124
5788,2024-07-14T16:30:00,202,190
5789,2024-07-14T16:15:00,158,127
5790,2024-07-14T16:00:00,278,242
5791,2024-07-14T15:45:00,187,181
5792,2024-07-14T15:30:00,244,186
5793,2024-07-14T15:15:00,216,163
5794,2024-07-14T15:00:00,160,121
5795,2024-07-14T14:45:00,258,186
5796,2024-07-14T14:30:00,371,315
5797,2024-07-14T14:15:00,421,330
5798,2024-07-14T14:00:00,564,473
5799,2024-07-14T13:45:00,648,434
5800,2024-07-14T13:30:00,550,462
5801,2024-07-14T13:15:00,556,336
5802,2024-07-14T13:00:00,338,419
5803,2024-07-14T12:45:00,715,438
5804,2024-07-14T12:30:00,392,296
5805,2024-07-14T12:15:00,887,419
5806,2024-07-14T12:00:00,0,259
5807,2024-07-14T11:45:00,414,435
5808,2024-07-14T11:30:00,329,273
5809,2024-07-14T11:15:00,530,407
5810,2024-07-14T11:00:00,438,502
5811,2024-07-14T10:45:00,522,376
5812,2024-07-14T10:30:00,608,506
5813,2024-07-14T10:15:00,429,338
5814,2024-07-14T10:00:00,274,300
5815,2024-07-14T09:45:00,259,284
5816,2024-07-14T09:30:00,246,201
5817,2024-07-14T09:15:00,167,220
5818,2024-07-14T09:00:00,156,140
5819,2024-07-14T08:45:00,85,170
5820,2024-07-14T08:30:00,61,106
5821,2024-07-14T08:15:00,28,113
5822,2024-07-14T08:00:00,39,84
5823,2024-07-14T07:45:00,10,57
5824,2024-07-14T07:30:00,12,33
5825,2024-07-14T07:15:00,5,58
5826,2024-07-14T07:00:00,6,25
5827,2024-07-14T06:45:00,3,14
5828,2024-07-14T06:30:00,4,3
5829,2024-07-14T06:15:00,0,2
5830,2024-07-14T06:00:00,0,3
5831,2024-07-14T05:15:00,0,7
5832,2024-07-14T04:30:00,0,7
5833,2024-07-14T02:45:00,0,5
5834,2024-07-14T02:30:00,0,5
5835,2024-07-14T02:15:00,0,10
5836,2024-07-14T02:00:00,0,3
5837,2024-07-14T01:45:00,0,4
5838,2024-07-14T01:30:00,0,9
5839,2024-07-14T01:15:00,0,5
5840,2024-07-14T01:00:00,0,8
5841,2024-07-14T00:45:00,0,11
5842,2024-07-14T00:30:00,0,23
5843,2024-07-14T00:15:00,0,20
5844,2024-07-14T00:00:00,0,54
5845,2024-07-13T23:45:00,0,32
5846,2024-07-13T23:30:00,7,48
5847,2024-07-13T23:15:00,2,81
5848,2024-07-13T23:00:00,5,54
5849,2024-07-13T22:45:00,0,54
5850,2024-07-13T22:30:00,6,63
5851,2024-07-13T22:15:00,12,62
5852,2024-07-13T22:00:00,30,89
5853,2024-07-13T21:45:00,37,54
5854,2024-07-13T21:30:00,48,135
5855,2024-07-13T21:15:00,31,55
5856,2024-07-13T21:00:00,65,82
5857,2024-07-13T20:45:00,54,68
5858,2024-07-13T20:30:00,108,169
5859,2024-07-13T20:15:00,140,153
5860,2024-07-13T20:00:00,55,76
5861,2024-07-13T19:45:00,152,153
5862,2024-07-13T19:30:00,132,119
5863,2024-07-13T19:15:00,165,170
5864,2024-07-13T19:00:00,218,350
5865,2024-07-13T18:45:00,260,246
5866,2024-07-13T18:30:00,207,261
5867,2024-07-13T18:15:00,294,217
5868,2024-07-13T18:00:00,244,231
5869,2024-07-13T17:45:00,288,260
5870,2024-07-13T17:30:00,399,311
5871,2024-07-13T17:15:00,540,439
5872,2024-07-13T17:00:00,503,421
5873,2024-07-13T16:45:00,512,214
5874,2024-07-13T16:30:00,242,371
5875,2024-07-13T16:15:00,444,236
5876,2024-07-13T16:00:00,314,286
5877,2024-07-13T15:45:00,484,277
5878,2024-07-13T15:30:00,2,231
5879,2024-07-13T15:15:00,0,161
5880,2024-07-13T15:00:00,32,171
5881,2024-07-13T14:45:00,0,293
5882,2024-07-13T14:30:00,623,723
5883,2024-07-13T14:15:00,913,586
5884,2024-07-13T14:00:00,1072,526
5885,2024-07-13T13:45:00,110,458
5886,2024-07-13T13:30:00,1076,642
5887,2024-07-13T13:15:00,616,731
5888,2024-07-13T13:00:00,501,527
5889,2024-07-13T12:45:00,1032,815
5890,2024-07-13T12:30:00,517,389
5891,2024-07-13T12:15:00,706,547
5892,2024-07-13T12:00:00,530,573
5893,2024-07-13T11:45:00,505,542
5894,2024-07-13T11:30:00,550,547
5895,2024-07-13T11:15:00,881,515
5896,2024-07-13T11:00:00,334,486
5897,2024-07-13T10:45:00,565,550
5898,2024-07-13T10:30:00,461,575
5899,2024-07-13T10:15:00,540,406
5900,2024-07-13T10:00:00,556,355
5901,2024-07-13T09:45:00,403,397
5902,2024-07-13T09:30:00,305,373
5903,2024-07-13T09:15:00,193,287
5904,2024-07-13T09:00:00,190,188
5905,2024-07-13T08:45:00,111,212
5906,2024-07-13T08:30:00,74,153
5907,2024-07-13T08:15:00,47,127
5908,2024-07-13T08:00:00,26,143
5909,2024-07-13T07:45:00,17,95
5910,2024-07-13T07:30:00,19,63
5911,2024-07-13T07:15:00,14,35
5912,2024-07-13T07:00:00,6,29
5913,2024-07-13T06:45:00,5,48
5914,2024-07-13T06:30:00,9,26
5915,2024-07-13T06:15:00,0,7
5916,2024-07-13T06:00:00,0,11
5917,2024-07-13T05:45:00,0,1
5918,2024-07-13T05:30:00,0,1
5919,2024-07-13T05:15:00,0,1
5920,2024-07-13T05:00:00,0,3
5921,2024-07-13T04:30:00,0,6
5922,2024-07-13T04:00:00,0,1
5923,2024-07-13T03:45:00,0,6
5924,2024-07-13T03:15:00,0,1
5925,2024-07-13T02:45:00,0,4
5926,2024-07-13T02:30:00,0,8
5927,2024-07-13T02:15:00,0,6
5928,2024-07-13T02:00:00,0,13
5929,2024-07-13T01:45:00,0,14
5930,2024-07-13T01:30:00,0,2
5931,2024-07-13T01:15:00,0,20
5932,2024-07-13T01:00:00,0,16
5933,2024-07-13T00:45:00,0,25
5934,2024-07-13T00:30:00,0,36
5935,2024-07-13T00:15:00,0,59
5936,2024-07-13T00:00:00,0,78
5937,2024-07-12T23:45:00,0,71
5938,2024-07-12T23:30:00,3,101
5939,2024-07-12T23:15:00,2,132
5940,2024-07-12T23:00:00,15,116
5941,2024-07-12T22:45:00,4,79
5942,2024-07-12T22:30:00,8,108
5943,2024-07-12T22:15:00,15,135
5944,2024-07-12T22:00:00,8,100
5945,2024-07-12T21:45:00,8,124
5946,2024-07-12T21:30:00,9,90
5947,2024-07-12T21:15:00,15,115
5948,2024-07-12T21:00:00,0,65
5949,2024-07-12T20:45:00,18,92
5950,2024-07-12T20:30:00,8,107
5951,2024-07-12T20:15:00,19,77
5952,2024-07-12T20:00:00,48,92
5953,2024-07-12T19:45:00,3066,3143
5954,2024-07-12T19:30:00,47,111
5955,2024-07-12T19:15:00,23,55
5956,2024-07-12T19:00:00,57,89
5957,2024-07-12T18:45:00,54,64
5958,2024-07-12T18:30:00,63,74
5959,2024-07-12T18:15:00,86,118
5960,2024-07-12T18:00:00,80,97
5961,2024-07-12T17:45:00,84,103
5962,2024-07-12T17:30:00,102,129
5963,2024-07-12T17:15:00,107,169
5964,2024-07-12T17:00:00,125,158
5965,2024-07-12T16:45:00,159,166
5966,2024-07-12T16:30:00,180,159
5967,2024-07-12T16:15:00,179,169
5968,2024-07-12T16:00:00,275,253
5969,2024-07-12T15:45:00,321,233
5970,2024-07-12T15:30:00,265,177
5971,2024-07-12T15:15:00,288,223
5972,2024-07-12T15:00:00,303,259
5973,2024-07-12T14:45:00,191,225
5974,2024-07-12T14:30:00,277,266
5975,2024-07-12T14:15:00,336,327
5976,2024-07-12T14:00:00,307,282
5977,2024-07-12T13:45:00,262,307
5978,2024-07-12T13:30:00,363,290
5979,2024-07-12T13:15:00,266,303
5980,2024-07-12T13:00:00,284,277
5981,2024-07-12T12:45:00,320,300
5982,2024-07-12T12:30:00,294,444
5983,2024-07-12T12:15:00,278,247
5984,2024-07-12T12:00:00,342,278
5985,2024-07-12T11:45:00,409,367
5986,2024-07-12T11:30:00,243,1219
5987,2024-07-12T11:15:00,338,282
5988,2024-07-12T11:00:00,351,264
5989,2024-07-12T10:45:00,339,317
5990,2024-07-12T10:30:00,505,222
5991,2024-07-12T10:15:00,461,239
5992,2024-07-12T10:00:00,299,247
5993,2024-07-12T09:45:00,249,183
5994,2024-07-12T09:30:00,188,401
5995,2024-07-12T09:15:00,121,160
5996,2024-07-12T09:00:00,250,279
5997,2024-07-12T08:45:00,55,305
5998,2024-07-12T08:30:00,57,107
5999,2024-07-12T08:15:00,53,92
6000,2024-07-12T08:00:00,16,51
6001,2024-07-12T07:45:00,11,45
6002,2024-07-12T07:30:00,13,15
6003,2024-07-12T07:15:00,4,22
6004,2024-07-12T07:00:00,13,21
6005,2024-07-12T06:45:00,18,29
6006,2024-07-12T06:30:00,12,13
6007,2024-07-12T06:15:00,2,3
6008,2024-07-12T06:00:00,0,2
6009,2024-07-12T05:45:00,0,3
6010,2024-07-12T04:30:00,0,1
6011,2024-07-12T04:00:00,0,3
6012,2024-07-12T03:45:00,0,1
6013,2024-07-12T03:00:00,0,2
6014,2024-07-12T02:00:00,0,45
6015,2024-07-12T01:45:00,0,3
6016,2024-07-12T01:30:00,0,21
6017,2024-07-12T01:15:00,0,7
6018,2024-07-12T01:00:00,0,5
6019,2024-07-12T00:45:00,0,6
6020,2024-07-12T00:30:00,0,4
6021,2024-07-12T00:15:00,0,16
6022,2024-07-12T00:00:00,0,9
6023,2024-07-11T23:45:00,0,35
6024,2024-07-11T23:30:00,5,35
6025,2024-07-11T23:15:00,5,45
6026,2024-07-11T23:00:00,7,43
6027,2024-07-11T22:45:00,5,25
6028,2024-07-11T22:30:00,6,34
6029,2024-07-11T22:15:00,11,54
6030,2024-07-11T22:00:00,14,52
6031,2024-07-11T21:45:00,10,46
6032,2024-07-11T21:30:00,22,48
6033,2024-07-11T21:15:00,12,72
6034,2024-07-11T21:00:00,11,117
6035,2024-07-11T20:45:00,43,64
6036,2024-07-11T20:30:00,52,64
6037,2024-07-11T20:15:00,23,153
6038,2024-07-11T20:00:00,32,43
6039,2024-07-11T19:45:00,44,57
6040,2024-07-11T19:30:00,57,67
6041,2024-07-11T19:15:00,79,117
6042,2024-07-11T19:00:00,83,72
6043,2024-07-11T18:45:00,73,63
6044,2024-07-11T18:30:00,103,126
6045,2024-07-11T18:15:00,86,101
6046,2024-07-11T18:00:00,101,118
6047,2024-07-11T17:45:00,87,129
6048,2024-07-11T17:30:00,83,104
6049,2024-07-11T17:15:00,90,231
6050,2024-07-11T17:00:00,86,116
6051,2024-07-11T16:45:00,94,99
6052,2024-07-11T16:30:00,145,138
6053,2024-07-11T16:15:00,122,172
6054,2024-07-11T16:00:00,170,209
6055,2024-07-11T15:45:00,78,82
6056,2024-07-11T15:30:00,123,243
6057,2024-07-11T15:15:00,98,108
6058,2024-07-11T15:00:00,146,144
6059,2024-07-11T14:45:00,98,107
6060,2024-07-11T14:30:00,143,158
6061,2024-07-11T14:15:00,158,164
6062,2024-07-11T14:00:00,174,170
6063,2024-07-11T13:45:00,75,111
6064,2024-07-11T13:30:00,241,214
6065,2024-07-11T13:15:00,183,157
6066,2024-07-11T13:00:00,162,135
6067,2024-07-11T12:45:00,208,168
6068,2024-07-11T12:30:00,147,141
6069,2024-07-11T12:15:00,196,200
6070,2024-07-11T12:00:00,210,189
6071,2024-07-11T11:45:00,154,170
6072,2024-07-11T11:30:00,143,304
6073,2024-07-11T11:15:00,117,95
6074,2024-07-11T11:00:00,364,322
6075,2024-07-11T10:45:00,225,230
6076,2024-07-11T10:30:00,256,384
6077,2024-07-11T10:15:00,218,161
6078,2024-07-11T10:00:00,100,88
6079,2024-07-11T09:45:00,222,254
6080,2024-07-11T09:30:00,142,51
6081,2024-07-11T09:15:00,205,73
6082,2024-07-11T09:00:00,237,287
6083,2024-07-11T08:45:00,14,207
6084,2024-07-11T08:30:00,3,31
6085,2024-07-11T08:15:00,50,25
6086,2024-07-11T08:00:00,16,25
6087,2024-07-11T07:45:00,6,10
6088,2024-07-11T07:30:00,4,4
6089,2024-07-11T07:15:00,13,39
6090,2024-07-11T07:00:00,10,6
6091,2024-07-11T06:45:00,6,16
6092,2024-07-11T06:30:00,13,16
6093,2024-07-11T06:15:00,0,2
6094,2024-07-11T03:15:00,0,5
6095,2024-07-11T02:30:00,0,1
6096,2024-07-11T02:15:00,0,1
6097,2024-07-11T02:00:00,0,5
6098,2024-07-11T01:45:00,0,1
6099,2024-07-11T01:15:00,0,3
6100,2024-07-11T01:00:00,0,3
6101,2024-07-11T00:45:00,0,4
6102,2024-07-11T00:30:00,0,6
6103,2024-07-11T00:15:00,0,5
6104,2024-07-11T00:00:00,0,16
6105,2024-07-10T23:45:00,1,10
6106,2024-07-10T23:30:00,6,46
6107,2024-07-10T23:15:00,1,9
6108,2024-07-10T23:00:00,3,2
6109,2024-07-10T22:45:00,5,49
6110,2024-07-10T22:30:00,8,15
6111,2024-07-10T22:15:00,3,32
6112,2024-07-10T22:00:00,2,33
6113,2024-07-10T21:45:00,0,40
6114,2024-07-10T21:30:00,4,23
6115,2024-07-10T21:15:00,10,35
6116,2024-07-10T21:00:00,5,12
6117,2024-07-10T20:45:00,10,29
6118,2024-07-10T20:30:00,22,30
6119,2024-07-10T20:15:00,14,12
6120,2024-07-10T20:00:00,6,47
6121,2024-07-10T19:45:00,6,16
6122,2024-07-10T19:30:00,16,12
6123,2024-07-10T19:15:00,30,52
6124,2024-07-10T19:00:00,13,18
6125,2024-07-10T18:45:00,21,32
6126,2024-07-10T18:30:00,22,21
6127,2024-07-10T18:15:00,19,36
6128,2024-07-10T18:00:00,25,29
6129,2024-07-10T17:45:00,17,71
6130,2024-07-10T17:30:00,50,41
6131,2024-07-10T17:15:00,19,100
6132,2024-07-10T17:00:00,9,6
6133,2024-07-10T16:45:00,27,50
6134,2024-07-10T16:30:00,23,34
6135,2024-07-10T16:15:00,25,81
6136,2024-07-10T16:00:00,42,43
6137,2024-07-10T15:45:00,28,48
6138,2024-07-10T15:30:00,25,47
6139,2024-07-10T15:15:00,14,40
6140,2024-07-10T15:00:00,25,39
6141,2024-07-10T14:45:00,4,9
6142,2024-07-10T14:30:00,7,9
6143,2024-07-10T14:15:00,3,8
6144,2024-07-10T14:00:00,7,12
6145,2024-07-10T13:45:00,13,16
6146,2024-07-10T13:30:00,7,55
6147,2024-07-10T13:15:00,15,32
6148,2024-07-10T13:00:00,21,31
6149,2024-07-10T12:45:00,24,34
6150,2024-07-10T12:30:00,19,27
6151,2024-07-10T12:15:00,156,159
6152,2024-07-10T12:00:00,13,80
6153,2024-07-10T11:45:00,6,5
6154,2024-07-10T11:30:00,15,69
6155,2024-07-10T11:15:00,10,10
6156,2024-07-10T11:00:00,6,8
6157,2024-07-10T10:45:00,17,27
6158,2024-07-10T10:30:00,15,66
6159,2024-07-10T10:15:00,2,5
6160,2024-07-10T10:00:00,8,19
6161,2024-07-10T09:45:00,212,68
6162,2024-07-10T09:30:00,212,49
6163,2024-07-10T09:15:00,6,13
6164,2024-07-10T09:00:00,4,24
6165,2024-07-10T08:45:00,4,160
6166,2024-07-10T08:30:00,6,0
6167,2024-07-10T08:15:00,30,113
6168,2024-07-10T08:00:00,16,9
6169,2024-07-10T07:45:00,1,1
6170,2024-07-10T07:30:00,6,2
6171,2024-07-10T07:15:00,1,9
6172,2024-07-10T07:00:00,0,1
6173,2024-07-10T06:45:00,4,194
6174,2024-07-10T06:30:00,21,17
6175,2024-07-10T05:45:00,0,5
6176,2024-07-10T05:30:00,0,2
6177,2024-07-10T03:45:00,0,1
6178,2024-07-10T02:00:00,0,2
6179,2024-07-10T00:45:00,0,9
6180,2024-07-10T00:30:00,0,3
6181,2024-07-10T00:00:00,0,5
6182,2024-07-09T23:30:00,3,4
6183,2024-07-09T23:15:00,4,11
6184,2024-07-09T23:00:00,11,15
6185,2024-07-09T22:45:00,5,11
6186,2024-07-09T22:30:00,6,9
6187,2024-07-09T22:15:00,3,2
6188,2024-07-09T22:00:00,16,31
6189,2024-07-09T21:45:00,5,9
6190,2024-07-09T21:30:00,28,51
6191,2024-07-09T21:15:00,6,3
6192,2024-07-09T21:00:00,17,16
6193,2024-07-09T20:45:00,21,19
6194,2024-07-09T20:30:00,40,39
6195,2024-07-09T20:15:00,65,61
6196,2024-07-09T20:00:00,55,56
6197,2024-07-09T19:45:00,22,28
6198,2024-07-09T19:30:00,103,105
6199,2024-07-09T19:15:00,71,54
6200,2024-07-09T19:00:00,52,64
6201,2024-07-09T18:45:00,107,176
6202,2024-07-09T18:30:00,199,79
6203,2024-07-09T18:15:00,80,78
6204,2024-07-09T18:00:00,116,154
6205,2024-07-09T17:45:00,70,78
6206,2024-07-09T17:30:00,110,117
6207,2024-07-09T17:15:00,67,108
6208,2024-07-09T17:00:00,35,48
6209,2024-07-09T16:45:00,137,88
6210,2024-07-09T16:30:00,96,85
6211,2024-07-09T16:15:00,96,95
6212,2024-07-09T16:00:00,147,132
6213,2024-07-09T15:45:00,127,128
6214,2024-07-09T15:30:00,99,155
6215,2024-07-09T15:15:00,159,134
6216,2024-07-09T15:00:00,197,214
6217,2024-07-09T14:45:00,102,211
6218,2024-07-09T14:30:00,147,147
6219,2024-07-09T14:15:00,145,144
6220,2024-07-09T14:00:00,127,138
6221,2024-07-09T13:45:00,142,138
6222,2024-07-09T13:30:00,198,175
6223,2024-07-09T13:15:00,161,164
6224,2024-07-09T13:00:00,222,198
6225,2024-07-09T12:45:00,322,319
6226,2024-07-09T12:30:00,195,153
6227,2024-07-09T12:15:00,169,157
6228,2024-07-09T12:00:00,204,213
6229,2024-07-09T11:45:00,171,155
6230,2024-07-09T11:30:00,214,128
6231,2024-07-09T11:15:00,151,124
6232,2024-07-09T11:00:00,194,156
6233,2024-07-09T10:45:00,107,90
6234,2024-07-09T10:30:00,257,156
6235,2024-07-09T10:15:00,226,238
6236,2024-07-09T10:00:00,107,109
6237,2024-07-09T09:45:00,140,123
6238,2024-07-09T09:30:00,106,51
6239,2024-07-09T09:15:00,173,242
6240,2024-07-09T09:00:00,218,237
6241,2024-07-09T08:45:00,8,80
6242,2024-07-09T08:30:00,24,26
6243,2024-07-09T08:15:00,51,87
6244,2024-07-09T08:00:00,23,34
6245,2024-07-09T07:45:00,7,13
6246,2024-07-09T07:30:00,11,8
6247,2024-07-09T07:15:00,4,10
6248,2024-07-09T07:00:00,13,6
6249,2024-07-09T06:45:00,7,44
6250,2024-07-09T06:30:00,18,8
6251,2024-07-09T06:15:00,1,1
6252,2024-07-09T06:00:00,0,1
6253,2024-07-09T05:45:00,0,3
6254,2024-07-09T04:45:00,0,2
6255,2024-07-09T04:15:00,0,3
6256,2024-07-09T02:30:00,0,2
6257,2024-07-09T02:00:00,0,6
6258,2024-07-09T01:30:00,0,7
6259,2024-07-09T01:15:00,0,1
6260,2024-07-09T00:45:00,0,3
6261,2024-07-09T00:15:00,0,10
6262,2024-07-09T00:00:00,0,14
6263,2024-07-08T23:45:00,0,28
6264,2024-07-08T23:30:00,5,9
6265,2024-07-08T23:15:00,7,19
6266,2024-07-08T23:00:00,2,21
6267,2024-07-08T22:45:00,15,26
6268,2024-07-08T22:30:00,15,40
6269,2024-07-08T22:15:00,2,7
6270,2024-07-08T22:00:00,2,26
6271,2024-07-08T21:45:00,3,20
6272,2024-07-08T21:30:00,16,16
6273,2024-07-08T21:15:00,32,45
6274,2024-07-08T21:00:00,11,15
6275,2024-07-08T20:45:00,57,78
6276,2024-07-08T20:30:00,61,59
6277,2024-07-08T20:15:00,58,58
6278,2024-07-08T20:00:00,54,49
6279,2024-07-08T19:45:00,43,72
6280,2024-07-08T19:30:00,94,75
6281,2024-07-08T19:15:00,67,75
6282,2024-07-08T19:00:00,119,113
6283,2024-07-08T18:45:00,100,100
6284,2024-07-08T18:30:00,88,100
6285,2024-07-08T18:15:00,96,109
6286,2024-07-08T18:00:00,101,120
6287,2024-07-08T17:45:00,89,119
6288,2024-07-08T17:30:00,153,179
6289,2024-07-08T17:15:00,88,93
6290,2024-07-08T17:00:00,81,107
6291,2024-07-08T16:45:00,111,86
6292,2024-07-08T16:30:00,134,162
6293,2024-07-08T16:15:00,150,132
6294,2024-07-08T16:00:00,214,212
6295,2024-07-08T15:45:00,228,175
6296,2024-07-08T15:30:00,194,189
6297,2024-07-08T15:15:00,227,189
6298,2024-07-08T15:00:00,214,199
6299,2024-07-08T14:45:00,172,215
6300,2024-07-08T14:30:00,213,168
6301,2024-07-08T14:15:00,186,159
6302,2024-07-08T14:00:00,172,179
6303,2024-07-08T13:45:00,181,189
6304,2024-07-08T13:30:00,289,225
6305,2024-07-08T13:15:00,219,235
6306,2024-07-08T13:00:00,220,193
6307,2024-07-08T12:45:00,255,240
6308,2024-07-08T12:30:00,249,210
6309,2024-07-08T12:15:00,318,240
6310,2024-07-08T12:00:00,286,282
6311,2024-07-08T11:45:00,300,322
6312,2024-07-08T11:30:00,264,236
6313,2024-07-08T11:15:00,352,367
6314,2024-07-08T11:00:00,290,353
6315,2024-07-08T10:45:00,170,167
6316,2024-07-08T10:30:00,262,132
6317,2024-07-08T10:15:00,288,141
6318,2024-07-08T10:00:00,132,169
6319,2024-07-08T09:45:00,238,177
6320,2024-07-08T09:30:00,198,107
6321,2024-07-08T09:15:00,415,296
6322,2024-07-08T09:00:00,66,259
6323,2024-07-08T08:45:00,38,55
6324,2024-07-08T08:30:00,85,144
6325,2024-07-08T08:15:00,53,57
6326,2024-07-08T08:00:00,12,55
6327,2024-07-08T07:45:00,10,27
6328,2024-07-08T07:30:00,11,27
6329,2024-07-08T07:15:00,4,10
6330,2024-07-08T07:00:00,13,8
6331,2024-07-08T06:45:00,7,18
6332,2024-07-08T06:30:00,21,19
6333,2024-07-08T06:15:00,0,3
6334,2024-07-08T05:00:00,0,4
6335,2024-07-08T02:45:00,0,10
6336,2024-07-08T02:15:00,0,4
6337,2024-07-08T01:45:00,0,4
6338,2024-07-08T01:15:00,0,6
6339,2024-07-08T01:00:00,0,10
6340,2024-07-08T00:45:00,0,7
6341,2024-07-08T00:15:00,0,14
6342,2024-07-08T00:00:00,0,3
6343,2024-07-07T23:45:00,0,5
6344,2024-07-07T23:30:00,6,43
6345,2024-07-07T23:15:00,3,34
6346,2024-07-07T23:00:00,2,25
6347,2024-07-07T22:45:00,14,52
6348,2024-07-07T22:30:00,0,25
6349,2024-07-07T22:15:00,13,32
6350,2024-07-07T22:00:00,16,14
6351,2024-07-07T21:45:00,8,33
6352,2024-07-07T21:30:00,15,47
6353,2024-07-07T21:15:00,31,49
6354,2024-07-07T21:00:00,30,45
6355,2024-07-07T20:45:00,73,99
6356,2024-07-07T20:30:00,76,78
6357,2024-07-07T20:15:00,89,113
6358,2024-07-07T20:00:00,63,67
6359,2024-07-07T19:45:00,110,83
6360,2024-07-07T19:30:00,128,153
6361,2024-07-07T19:15:00,92,99
6362,2024-07-07T19:00:00,144,141
6363,2024-07-07T18:45:00,177,174
6364,2024-07-07T18:30:00,139,148
6365,2024-07-07T18:15:00,127,124
6366,2024-07-07T18:00:00,183,166
6367,2024-07-07T17:45:00,228,227
6368,2024-07-07T17:30:00,251,249
6369,2024-07-07T17:15:00,242,208
6370,2024-07-07T17:00:00,228,219
6371,2024-07-07T16:45:00,369,237
6372,2024-07-07T16:30:00,280,260
6373,2024-07-07T16:15:00,329,271
6374,2024-07-07T16:00:00,372,313
6375,2024-07-07T15:45:00,458,397
6376,2024-07-07T15:30:00,416,360
6377,2024-07-07T15:15:00,504,446
6378,2024-07-07T15:00:00,475,402
6379,2024-07-07T14:45:00,510,450
6380,2024-07-07T14:30:00,663,498
6381,2024-07-07T14:15:00,554,469
6382,2024-07-07T14:00:00,560,487
6383,2024-07-07T13:45:00,502,432
6384,2024-07-07T13:30:00,540,504
6385,2024-07-07T13:15:00,459,464
6386,2024-07-07T13:00:00,473,471
6387,2024-07-07T12:45:00,545,506
6388,2024-07-07T12:30:00,525,437
6389,2024-07-07T12:15:00,493,529
6390,2024-07-07T12:00:00,477,409
6391,2024-07-07T11:45:00,469,387
6392,2024-07-07T11:30:00,352,337
6393,2024-07-07T11:15:00,420,357
6394,2024-07-07T11:00:00,422,374
6395,2024-07-07T10:45:00,277,294
6396,2024-07-07T10:30:00,367,300
6397,2024-07-07T10:15:00,422,343
6398,2024-07-07T10:00:00,265,262
6399,2024-07-07T09:45:00,301,250
6400,2024-07-07T09:30:00,230,156
6401,2024-07-07T09:15:00,156,186
6402,2024-07-07T09:00:00,132,178
6403,2024-07-07T08:45:00,87,103
6404,2024-07-07T08:30:00,65,124
6405,2024-07-07T08:15:00,47,119
6406,2024-07-07T08:00:00,21,98
6407,2024-07-07T07:45:00,18,66
6408,2024-07-07T07:30:00,5,28
6409,2024-07-07T07:15:00,4,19
6410,2024-07-07T07:00:00,3,34
6411,2024-07-07T06:45:00,7,9
6412,2024-07-07T06:30:00,11,15
6413,2024-07-07T06:15:00,0,3
6414,2024-07-07T06:00:00,0,5
6415,2024-07-07T05:30:00,0,5
6416,2024-07-07T05:15:00,0,2
6417,2024-07-07T05:00:00,0,4
6418,2024-07-07T03:45:00,0,3
6419,2024-07-07T03:00:00,0,1
6420,2024-07-07T02:30:00,0,3
6421,2024-07-07T02:15:00,0,2
6422,2024-07-07T02:00:00,0,6
6423,2024-07-07T01:45:00,0,10
6424,2024-07-07T01:30:00,0,7
6425,2024-07-07T01:15:00,0,10
6426,2024-07-07T01:00:00,0,6
6427,2024-07-07T00:45:00,0,12
6428,2024-07-07T00:30:00,0,9
6429,2024-07-07T00:15:00,0,37
6430,2024-07-07T00:00:00,0,47
6431,2024-07-06T23:45:00,0,60
6432,2024-07-06T23:30:00,7,41
6433,2024-07-06T23:15:00,6,60
6434,2024-07-06T23:00:00,2,54
6435,2024-07-06T22:45:00,30,80
6436,2024-07-06T22:30:00,15,74
6437,2024-07-06T22:15:00,18,48
6438,2024-07-06T22:00:00,2,57
6439,2024-07-06T21:45:00,14,57
6440,2024-07-06T21:30:00,29,60
6441,2024-07-06T21:15:00,13,69
6442,2024-07-06T21:00:00,69,119
6443,2024-07-06T20:45:00,60,66
6444,2024-07-06T20:30:00,106,146
6445,2024-07-06T20:15:00,113,152
6446,2024-07-06T20:00:00,74,111
6447,2024-07-06T19:45:00,98,90
6448,2024-07-06T19:30:00,141,169
6449,2024-07-06T19:15:00,203,218
6450,2024-07-06T19:00:00,195,192
6451,2024-07-06T18:45:00,139,155
6452,2024-07-06T18:30:00,238,194
6453,2024-07-06T18:15:00,167,213
